1234	18
1235	18
1236	18
1237	18
1238	18
1239	18
1240	18
1241	18
1242	18
1243	18
1244	18
1245	18
1246	18
1247	18
1248	18
1249	18
1250	18
1251	18
1252	18
1253	18
1254	18
1255	18
1256	18
1257	18
1258	18
1259	18
1260	18
1261	18
1262	18
1263	18
1264	18
1265	18
1266	18
1267	18
1268	18
1269	18
1270	18
1271	18
1272	18
1273	18
1274	18
1275	18
1276	18
1277	18
1278	18
1279	18
1280	18
1281	18
1282	18
1283	18
1284	18
1285	18
1286	18
1287	18
1288	18
1289	18
1290	18
1291	19
1292	19
1293	19
1294	19
1295	19
1296	19
1297	19
1298	19
1299	19
1300	19
1301	19
1302	19
1303	19
1304	19
1305	19
1306	19
1307	19
1308	19
1309	19
1310	19
1311	19
1312	19
1313	19
1314	19
1315	19
1316	19
1317	19
1318	19
1319	19
1320	19
1321	19
1322	19
1323	19
1324	19
1325	19
1326	19
1327	19
1328	19
1329	19
1330	19
1331	19
1332	19
1333	19
1334	19
1335	19
1336	19
1337	19
1338	19
1339	19
1340	19
1341	19
1342	19
1343	19
1344	19
1345	19
1346	19
1347	19
1348	19
1349	19
1350	19
1351	19
1352	19
1353	19
1354	19
1355	19
1356	19
1357	19
1358	19
1359	19
1360	19
1361	19
1362	19
1363	19
1364	19
1365	19
1366	19
1367	19
1368	19
1369	19
1370	19
1371	19
1372	19
1373	19
1374	19
1375	19
1376	19
1377	19
1378	19
1379	19
1380	19
1381	19
1382	19
1383	19
1384	19
1385	20
1386	20
1387	20
1388	20
1389	20
1390	20
1391	20
1392	20
1393	20
1394	20
1395	20
1396	20
1397	20
1398	20
1399	20
1400	20
1401	20
1402	20
1403	20
1404	20
1405	20
1406	20
1407	20
1408	20
1409	20
1410	20
1411	20
1412	20
1413	20
1414	20
1415	20
1416	20
1417	20
1418	20
1419	20
1420	20
1421	20
1422	20
1423	20
1424	20
1425	20
1426	20
1427	20
1428	20
1429	20
1430	20
1431	20
1432	20
1433	20
1434	20
1435	20
1436	20
1437	20
1438	20
1439	20
1440	20
1441	20
1442	20
1443	20
1444	20
1445	20
1446	20
1447	20
1448	20
1449	20
1450	20
1451	20
1452	20
1453	20
1454	20
1455	20
1456	20
1457	20
1458	20
1459	20
1460	20
1461	20
1462	20
1463	20
1464	20
1465	20
1466	20
1467	20
1468	20
1469	20
1470	20
1471	20
1472	20
1473	20
1474	20
1475	20
1476	20
1477	20
1478	20
1479	20
1480	20
1481	20
1482	20
1483	20
1484	20
1485	20
1486	20
1487	20
1488	20
1489	20
1490	20
1491	20
1492	20
1493	20
1494	20
1495	20
1496	20
1497	20
1498	20
1499	20
1500	20
1501	20
1502	20
1503	20
1504	20
1505	20
1506	20
1507	20
1508	20
1509	20
1510	20
1511	20
1512	20
1513	20
1514	20
1515	20
1516	20
1517	20
1518	20
1519	20
1520	20
1521	20
1522	20
1523	20
1524	21
1525	21
1526	21
1527	21
1528	21
1529	21
1530	21
1531	21
1532	21
1533	21
1534	21
1535	21
1536	21
1537	21
1538	21
1539	21
1540	21
1541	21
1542	21
1543	21
1544	21
1545	21
1546	21
1547	21
1548	21
1549	21
1550	21
1551	21
1552	21
1553	21
1554	21
1555	21
1556	21
1557	21
1558	21
1559	21
1560	21
1561	21
1562	21
1563	21
1564	21
1565	21
1566	21
1567	21
1568	21
1569	21
1570	21
1571	22
1572	22
1573	22
1574	22
1575	22
1576	22
1577	22
1578	22
1579	22
1580	22
1581	22
1582	22
1583	22
1584	22
1585	22
1586	22
1587	22
1588	22
1589	22
1590	22
1591	22
1592	22
1593	22
1594	22
1595	22
1596	22
1597	22
1598	22
1599	22
1600	22
1601	22
1602	22
1603	22
1604	22
1605	22
1606	22
1607	22
1608	22
1609	22
1610	22
1611	22
1612	22
1613	22
1614	22
1615	22
1616	22
1617	22
1618	22
1619	22
1620	23
1621	23
1622	23
1623	23
1624	23
1625	23
1626	23
1627	23
1628	23
1629	23
1630	23
1631	23
1632	23
1633	23
1634	23
1635	23
1636	23
1637	23
1638	23
1639	23
1640	23
1641	23
1642	23
1643	23
1644	23
1645	23
1646	23
1647	23
1648	23
1649	23
1650	23
1651	23
1652	23
1653	23
1654	23
1655	23
1656	23
1657	23
1658	23
1659	23
1660	23
1661	23
1662	23
1663	23
1664	23
1665	23
1666	24
1667	24
1668	24
1669	24
1670	24
1671	24
1672	24
1673	24
1674	24
1675	24
1676	24
1677	24
1678	24
1679	24
1680	24
1681	24
1682	24
1683	24
1684	24
1685	24
1686	24
1687	24
1688	24
1689	24
1690	24
1691	24
1692	24
1693	24
1694	24
1695	24
1696	24
1697	24
1698	24
1699	24
1700	24
1701	24
1702	24
1703	24
1704	24
1705	24
1706	24
1707	24
1708	24
1709	24
1710	24
1711	24
1712	24
1713	24
1714	24
1715	24
1716	25
1717	25
1718	25
1719	25
1720	25
1721	25
1722	25
1723	25
1724	25
1725	25
1726	25
1727	25
1728	25
1729	25
1730	25
1731	25
1732	25
1733	25
1734	25
1735	25
1736	25
1737	25
1738	25
1739	25
1740	25
1741	25
1742	25
1743	25
1744	25
1745	25
1746	25
1747	25
1748	25
1749	25
1750	25
1751	25
1752	25
1753	25
1754	25
1755	25
1756	25
1757	25
1758	25
1759	25
1760	25
1761	25
1762	25
1763	25
1764	26
1765	26
1766	26
1767	26
1768	26
1769	26
1770	26
1771	26
1772	26
1773	26
1774	26
1775	26
1776	26
1777	26
1778	26
1779	26
1780	26
1781	26
1782	27
1783	27
1784	27
1785	27
1786	27
1787	27
1788	27
1789	27
1790	27
1791	27
1792	27
1793	27
1794	27
1795	27
1796	27
1797	27
1798	27
1799	27
1800	27
1801	27
1802	27
1803	27
1804	27
1805	27
1806	27
1807	27
1808	28
1809	28
1810	28
1811	28
1812	28
1813	28
1814	28
1815	28
1816	28
1817	28
1818	28
1819	28
1820	28
1821	28
1822	28
1823	28
1824	28
1825	28
1826	28
1827	28
1828	28
1829	28
1830	28
1831	28
1832	28
1833	28
1834	28
1835	28
1836	28
1837	28
1838	28
1839	28
1840	28
1841	28
1842	28
1843	28
1844	28
1845	28
1846	29
1847	29
1848	29
1849	29
1850	29
1851	29
1852	29
1853	29
1854	29
1855	29
1856	29
1857	29
1858	29
1859	29
1860	29
1861	29
1862	29
1863	29
1864	29
1865	29
1866	29
1867	29
1868	29
1869	29
1870	29
1871	29
1872	29
1873	29
1874	29
1875	29
1876	29
1877	29
1878	29
1879	29
1880	29
1881	29
1882	29
1883	29
1884	29
1885	29
1886	29
1887	29
1888	29
1889	29
1890	29
1891	29
1892	29
1893	29
1894	29
1895	29
1896	29
1897	30
1898	30
1899	30
1900	30
1901	30
1902	30
1903	30
1904	30
1905	30
1906	30
1907	30
1908	30
1909	30
1910	30
1911	30
1912	30
1913	30
1914	30
1915	30
1916	30
1917	30
1918	30
1919	30
1920	30
1921	30
1922	30
1923	30
1924	30
1925	30
1926	30
1927	30
1928	30
1929	30
1930	30
1931	30
1932	30
1933	30
1934	30
1935	30
1936	30
1937	30
1938	30
1939	30
1940	30
1941	30
1942	30
1943	30
1944	30
1945	30
1946	30
1947	31
1948	31
1949	31
1950	31
1951	31
1952	31
1953	31
1954	31
1955	31
1956	31
1957	31
1958	31
1959	31
1960	31
1961	31
1962	31
1963	31
1964	31
1965	31
1966	31
1967	31
1968	31
1969	31
1970	31
1971	31
1972	31
1973	31
1974	31
1975	31
1976	31
1977	31
1978	31
1979	31
1980	31
1981	31
1982	31
1983	31
1984	31
1985	31
1986	31
1987	31
1988	31
1989	31
1990	31
1991	31
1992	31
1993	32
1994	32
1995	32
1996	32
1997	32
1998	32
1999	32
2000	32
2001	32
2002	32
2003	32
2004	32
2005	32
2006	32
2007	32
2008	33
2009	33
2010	33
2011	33
2012	33
2013	33
2014	33
2015	33
2016	33
2017	33
2018	33
2019	33
2020	33
2021	33
2022	33
2023	33
2024	33
2025	33
2026	33
2027	33
2028	33
2029	33
2030	33
2031	33
2032	33
2033	33
2034	33
2035	33
2036	33
2037	33
2038	33
2039	33
2040	33
2041	33
2042	33
2043	33
2044	33
2045	33
2046	33
2047	33
2048	33
2049	33
2050	33
2051	33
2052	34
2053	34
2054	34
2055	34
2056	34
2057	34
2058	34
2059	34
2060	34
2061	34
2062	34
2063	34
2064	34
2065	34
2066	34
2067	34
2068	34
2069	34
2070	34
2071	34
2072	34
2073	34
2074	34
2075	34
2076	34
2077	34
2078	34
2079	34
2080	34
2081	34
2082	34
2083	34
2084	34
2085	34
2086	34
2087	34
2088	34
2089	34
2090	34
2091	34
2092	34
2093	34
2094	35
2095	35
2096	35
2097	35
2098	35
2099	35
2100	35
2101	35
2102	35
2103	35
2104	35
2105	35
2106	35
2107	35
2108	35
2109	35
2110	35
2111	35
2112	35
2113	35
2114	35
2115	35
2116	35
2117	35
2118	35
2119	35
2120	35
2121	35
2122	35
2123	35
2124	35
2125	35
2126	35
2127	35
2128	35
2129	35
2130	35
2131	35
2132	35
2133	35
2134	35
2135	35
2136	35
2137	35
2138	35
2139	35
2140	35
2141	35
2142	35
2143	35
2144	35
2145	35
2146	35
2147	35
2148	35
2149	36
2150	36
2151	36
2152	36
2153	36
2154	36
2155	36
2156	36
2157	36
2158	36
2159	36
2160	36
2161	36
2162	36
2163	36
2164	36
2165	36
2166	36
2167	36
2168	36
2169	36
2170	36
2171	36
2172	36
2173	36
2174	36
2175	36
2176	36
2177	36
2178	36
2179	36
2180	36
2181	36
2182	36
2183	36
2184	36
2185	36
2186	36
2187	36
2188	36
2189	36
2190	36
2191	36
2192	36
2193	36
2194	36
2195	37
2196	37
2197	37
2198	37
2199	37
2200	37
2201	37
2202	37
2203	37
2204	37
2205	37
2206	37
2207	37
2208	37
2209	37
2210	37
2211	37
2212	37
2213	37
2214	37
2215	37
2216	37
2217	37
2218	37
2219	37
2220	37
2221	37
2222	37
2223	37
2224	37
2225	37
2226	37
2227	37
2228	37
2229	37
2230	37
2231	37
2232	37
2233	37
2234	37
2235	37
2236	37
2237	37
2238	37
2239	37
2240	37
2241	37
2242	37
2243	37
2244	37
2245	37
2246	37
2247	37
2248	37
2249	37
2250	37
2251	37
2252	37
2253	37
2254	37
2255	37
2256	37
2257	37
2258	37
2259	37
2260	37
2261	37
2262	37
2263	37
2264	37
2265	37
2266	37
2267	37
2268	37
2269	37
2270	37
2271	37
2272	37
2273	37
2274	37
2275	37
2276	37
2277	37
2278	37
2279	37
2280	37
2281	37
2282	37
2283	37
2284	37
2285	37
2286	37
2287	37
2288	37
2289	37
2290	37
2291	37
2292	37
2293	37
2294	37
2295	37
2296	37
2297	38
2298	38
2299	38
2300	38
2301	38
2302	38
2303	38
2304	38
2305	38
2306	38
2307	38
2308	38
2309	38
2310	38
2311	38
2312	38
2313	38
2314	38
2315	38
2316	38
2317	38
2318	38
2319	38
2320	38
2321	38
2322	38
2323	38
2324	38
2325	38
2326	38
2327	38
2328	38
2329	38
2330	38
2331	38
2332	38
2333	38
2334	38
2335	38
2336	38
2337	38
2338	38
2339	38
2340	38
2341	38
2342	38
2343	38
2344	38
2345	38
2346	38
2347	38
2348	38
2349	38
2350	38
2351	38
2352	38
2353	38
2354	38
2355	38
2356	38
2357	38
2358	38
2359	38
2360	38
2361	38
2362	38
2363	38
2364	38
2365	38
2366	38
2367	38
2368	38
2369	38
2370	38
2371	39
2372	39
2373	39
2374	39
2375	39
2376	39
2377	39
2378	39
2379	39
2380	39
2381	39
2382	39
2383	39
2384	39
2385	39
2386	39
2387	39
2388	39
2389	39
2390	39
2391	39
2392	39
2393	39
2394	39
2395	39
2396	39
2397	39
2398	39
2399	39
2400	39
2401	39
2402	39
2403	39
2404	39
2405	39
2406	39
2407	39
2408	39
2409	39
2410	39
2411	39
2412	39
2413	39
2414	39
2415	39
2416	39
2417	39
2418	39
2419	39
2420	39
2421	39
2422	39
2423	39
2424	39
2425	39
2426	39
2427	39
2428	39
2429	39
2430	39
2431	39
2432	39
2433	39
2434	39
2435	39
2436	39
2437	39
2438	39
2439	39
2440	39
2441	39
2442	39
2443	39
2444	39
2445	39
2446	39
2447	39
2448	39
2449	39
2450	39
2451	39
2452	39
2453	39
2454	39
2455	39
2456	39
2457	39
2458	39
2459	39
2460	39
2461	39
2462	39
2463	39
2464	39
2465	39
2466	39
2467	39
2468	39
2469	39
2470	39
2471	39
2472	39
2473	39
2474	39
2475	39
2476	39
2477	39
2478	39
2479	39
2480	39
2481	39
2482	39
2483	39
2484	39
2485	39
2486	39
2487	39
2488	39
2489	39
2490	39
2491	39
2492	39
2493	39
2494	39
2495	39
2496	39
2497	39
2498	39
2499	39
2500	39
2501	39
2502	39
2503	39
2504	39
2505	39
2506	39
2507	39
2508	39
2509	39
2510	39
2511	39
2512	39
2513	39
2514	39
2515	39
2516	39
2517	39
2518	39
2519	39
2520	39
2521	39
2522	39
2523	39
2524	39
2525	39
2526	39
2527	39
2528	39
2529	39
2530	39
2531	39
2532	39
2533	39
2534	39
2535	39
2536	39
2537	40
2538	40
2539	40
2540	40
2541	40
2542	40
2543	40
2544	40
2545	40
2546	40
2547	40
2548	40
2549	40
2550	40
2551	40
2552	40
2553	40
2554	40
2555	40
2556	40
2557	40
2558	40
2559	40
2560	40
2561	40
2562	40
2563	40
2564	40
2565	40
2566	40
2567	40
2568	40
2569	40
2570	40
2571	40
2572	40
2573	40
2574	40
2575	40
2576	40
2577	40
2578	40
2579	40
2580	40
2581	40
2582	40
2583	40
2584	40
2585	40
2586	40
2587	40
2588	40
2589	40
2590	40
2591	40
2592	40
2593	40
2594	40
2595	40
2596	40
2597	40
2598	40
2599	40
2600	40
2601	40
2602	40
2603	40
2604	40
2605	40
2606	40
2607	40
2608	40
2609	40
2610	40
2611	40
2612	40
2613	40
2614	40
2615	40
2616	40
2617	40
2618	40
2619	40
2620	40
2621	40
2622	40
2623	40
2624	40
2625	40
2626	40
2627	40
2628	40
2629	40
2630	40
2631	40
2632	40
2633	40
2634	40
2635	40
2636	40
2637	40
2638	40
2639	40
2640	40
2641	40
2642	40
2643	40
2644	40
2645	40
2646	40
2647	40
2648	40
2649	40
2650	40
2651	40
2652	40
2653	40
2654	40
2655	40
2656	40
2657	40
2658	40
2659	40
2660	40
2661	40
2662	40
2663	40
2664	40
2665	40
2666	40
2667	40
2668	40
2669	40
2670	40
2671	40
2672	40
2673	40
2674	40
2675	40
2676	40
2677	40
2678	40
2679	40
2680	40
2681	40
2682	40
2683	40
2684	40
2685	40
2686	40
2687	40
2688	40
2689	40
2690	40
2691	40
2692	40
2693	40
2694	40
2695	40
2696	40
2697	40
2698	40
2699	41
2700	41
2701	41
2702	41
2703	41
2704	41
2705	41
2706	41
2707	41
2708	41
2709	41
2710	41
2711	41
2712	41
2713	41
2714	41
2715	41
2716	41
2717	41
2718	41
2719	41
2720	41
2721	41
2722	41
2723	41
2724	41
2725	41
2726	41
2727	41
2728	41
2729	41
2730	41
2731	41
2732	41
2733	41
2734	41
2735	41
2736	41
2737	41
2738	41
2739	41
2740	41
2741	41
2742	41
2743	41
2744	41
2745	41
2746	41
2747	41
2748	41
2749	41
2750	41
2751	41
2752	41
2753	41
2754	41
2755	41
2756	41
2757	41
2758	41
2759	41
2760	41
2761	41
2762	41
2763	41
2764	41
2765	41
2766	41
2767	41
2768	41
2769	41
2770	41
2771	41
2772	41
2773	41
2774	41
2775	41
2776	41
2777	41
2778	41
2779	41
2780	41
2781	41
2782	41
2783	41
2784	41
2785	41
2786	41
2787	41
2788	41
2789	41
2790	41
2791	41
2792	41
2793	41
2794	41
2795	41
2796	41
2797	41
2798	41
2799	41
2800	41
2801	41
2802	41
2803	41
2804	41
2805	41
2806	41
2807	41
2808	41
2809	41
2810	41
2811	41
2812	41
2813	41
2814	41
2815	41
2816	41
2817	41
2818	41
2819	41
2820	41
2821	41
2822	41
2823	41
2824	41
2825	41
2826	41
2827	41
2828	41
2829	41
2830	41
2831	41
2832	41
2833	41
2834	41
2835	41
2836	41
2837	41
2838	41
2839	41
2840	41
2841	41
2842	41
2843	41
2844	41
2845	41
2846	41
2847	41
2848	41
2849	41
2850	41
2851	41
2852	41
2853	41
2854	41
2855	41
2856	41
2857	41
2858	41
2859	41
2860	41
2861	41
2862	41
2863	41
2864	41
2865	41
2866	41
2867	41
2868	41
2869	41
2870	41
2871	41
2872	41
2873	41
2874	41
2875	41
2876	41
2877	41
2878	41
2879	41
2880	41
2881	41
2882	41
2883	41
2884	41
2885	41
2886	41
2887	41
2888	41
2889	41
2890	41
2891	41
2892	41
2893	41
2894	41
2895	41
2896	41
2897	41
2898	41
2899	41
2900	41
2901	41
2902	42
2903	42
2904	42
2905	42
2906	42
2907	42
2908	42
2909	42
2910	42
2911	42
2912	42
2913	42
2914	42
2915	42
2916	42
2917	42
2918	42
2919	42
2920	42
2921	42
2922	42
2923	42
2924	42
2925	42
2926	42
2927	42
2928	42
2929	42
2930	42
2931	42
2932	42
2933	42
2934	42
2935	42
2936	42
2937	42
2938	42
2939	42
2940	42
2941	42
2942	42
2943	42
2944	42
2945	42
2946	42
2947	42
2948	42
2949	42
2950	42
2951	43
2952	43
2953	43
2954	43
2955	43
2956	43
2957	43
2958	43
2959	43
2960	43
2961	43
2962	43
2963	43
2964	43
2965	43
2966	43
2967	43
2968	43
2969	43
2970	43
2971	43
2972	43
2973	43
2974	43
2975	43
2976	43
2977	43
2978	43
2979	43
2980	43
2981	43
2982	43
2983	43
2984	43
2985	43
2986	43
2987	43
2988	43
2989	43
2990	43
2991	43
2992	43
2993	43
2994	43
2995	43
2996	43
2997	43
2998	43
2999	43
3000	43
